ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,LOCATION_ID,TIME_ID,PRODUCT_ID,CUSTOMER_ID
10301,50,100.0,11,7723.5,L86,T159,P77,C86
10310,45,100.0,5,5497.65,L69,T114,P77,C69
10321,26,100.0,13,4052.88,L22,T46,P77,C22
10331,21,100.0,1,3135.93,L46,T160,P77,C46
10342,42,100.0,6,5013.54,L11,T21,P77,C11
10355,32,100.0,8,5302.72,L24,T230,P77,C24
10363,31,94.58,1,2931.98,L74,T116,P77,C74
10378,33,53.27,3,1757.91,L24,T185,P77,C24
10390,45,100.0,8,6763.05,L40,T163,P77,C40
10405,76,100.0,3,11739.7,L84,T151,P77,C84
10419,70,100.0,8,9240.0,L20,T117,P77,C20
10106,50,64.83,11,3241.5,L87,T187,P78,C87
10119,28,70.29,2,1968.12,L20,T64,P78,C20
10131,50,81.89,3,4094.5,L89,T188,P78,C89
10143,28,66.19,6,1853.32,L51,T66,P78,C51
10155,44,77.11,4,3392.84,L17,T67,P78,C17
10168,27,73.02,18,1971.54,L6,T6,P78,C6
10178,30,72.33,3,2169.9,L52,T69,P78,C52
10198,43,66.19,3,2846.17,L67,T189,P78,C67
10210,29,69.6,16,2018.4,L45,T56,P78,C45
10222,48,56.64,3,2718.72,L56,T73,P78,C56
10235,33,60.05,12,1981.65,L58,T211,P78,C58
10250,40,75.06,13,3002.4,L62,T190,P78,C62
10262,48,61.42,8,2948.16,L24,T191,P78,C24
10275,41,81.89,18,3357.49,L15,T15,P78,C15
10284,21,55.96,10,1175.16,L86,T192,P78,C86
10296,32,71.65,6,2292.8,L90,T193,P78,C90
10308,43,76.43,16,3286.49,L48,T18,P78,C48
10316,30,77.79,8,2333.7,L60,T80,P78,C60
10328,35,76.43,3,2675.05,L87,T235,P78,C87
10339,45,96.92,11,4361.4,L36,T59,P78,C36
10351,34,59.37,3,2018.58,L50,T196,P78,C50
10361,26,100.0,7,3710.98,L21,T22,P78,C21
10373,39,73.0,13,2847.0,L61,T85,P78,C61
10386,41,73.32,12,3006.12,L24,T197,P78,C24
10398,41,68.24,2,2797.84,L2,T198,P78,C2
10401,64,60.05,12,3843.2,L13,T214,P78,C13
10416,18,75.06,13,1351.08,L71,T199,P78,C71
10100,49,34.47,1,1689.03,L41,T200,P79,C41
10110,48,34.47,5,1654.56,L78,T179,P79,C78
10124,46,33.23,4,1528.58,L85,T167,P79,C85
10149,26,38.98,9,1013.48,L83,T169,P79,C83
10162,37,38.98,7,1442.26,L5,T170,P79,C5
10173,35,33.23,11,1163.05,L87,T156,P79,C87
10182,23,42.26,8,971.98,L40,T104,P79,C40
10193,22,41.03,12,902.66,L88,T171,P79,C88
10204,39,33.23,2,1295.97,L75,T106,P79,C75
10214,44,34.88,5,1534.72,L26,T201,P79,C26
10227,27,43.9,8,1185.3,L31,T173,P79,C31
10242,46,36.93,1,1698.78,L80,T248,P79,C80
10280,33,41.85,14,1381.05,L37,T42,P79,C37
10288,33,40.62,3,1340.46,L66,T183,P79,C66
10303,24,40.21,1,965.04,L82,T205,P79,C82
10312,31,35.29,15,1093.99,L40,T45,P79,C40
10332,41,77.24,14,3166.84,L78,T160,P79,C78
10346,22,97.44,4,2143.68,L85,T48,P79,C85
10368,46,37.34,3,1717.64,L40,T243,P79,C40
10380,43,95.03,12,4086.29,L24,T177,P79,C24
10408,15,36.93,1,553.95,L36,T249,P79,C36
10420,15,43.49,3,652.35,L21,T203,P79,C21
10104,26,100.0,5,2921.62,L24,T135,P80,C24
10115,44,100.0,1,5568.64,L28,T144,P80,C28
10127,20,96.99,7,1939.8,L75,T119,P80,C75
10141,40,94.62,1,3784.8,L74,T145,P80,C74
10152,23,100.0,3,2802.09,L29,T237,P80,C29
10165,24,99.36,8,2384.64,L27,T122,P80,C27
10176,29,100.0,7,2915.66,L71,T33,P80,C71
10184,49,100.0,2,5795.72,L82,T70,P80,C82
10195,34,100.0,2,3699.88,L48,T35,P80,C48
10207,28,100.0,3,2980.6,L65,T92,P80,C65
10220,37,100.0,7,5032.74,L76,T124,P80,C76
10230,45,100.0,5,4737.15,L73,T136,P80,C73
10246,46,100.0,1,6311.2,L24,T126,P80,C24
10271,22,100.0,1,3070.54,L40,T127,P80,C40
10282,39,100.0,10,4797.39,L40,T77,P80,C40
10292,27,100.0,4,3832.38,L1,T43,P80,C1
10305,36,100.0,1,4641.48,L16,T96,P80,C16
10314,38,100.0,10,4000.26,L79,T97,P80,C79
10325,44,100.0,5,5325.76,L18,T81,P80,C18
10336,31,100.0,5,4618.69,L63,T129,P80,C63
10349,23,100.0,2,3182.97,L75,T141,P80,C75
10359,22,100.0,7,2603.04,L2,T84,P80,C2
10371,28,50.32,9,1408.96,L40,T130,P80,C40
10383,21,93.91,4,1972.11,L24,T206,P80,C24
10394,37,100.0,7,5207.75,L24,T224,P80,C24
10412,31,100.0,1,4253.2,L24,T148,P80,C24
10103,25,100.0,15,2873.0,L18,T27,P81,C18
10111,26,86.68,3,2253.68,L9,T166,P81,C9
10126,34,100.0,15,3576.12,L26,T29,P81,C26
10139,29,100.0,4,3276.13,L21,T168,P81,C21
10149,20,90.57,1,1811.4,L83,T169,P81,C83
10163,42,91.55,5,3845.1,L28,T32,P81,C28
10173,22,100.0,3,2571.14,L87,T156,P81,C87
10183,47,100.0,12,5035.11,L30,T34,P81,C30
10193,20,100.0,4,2279.0,L88,T171,P81,C88
10206,33,97.39,10,3213.87,L32,T36,P81,C32
10215,39,90.57,7,3532.23,L33,T37,P81,C33
10228,33,100.0,6,3406.59,L34,T38,P81,C34
10244,40,86.68,4,3467.2,L24,T174,P81,C24
10257,46,78.89,4,3628.94,L62,T216,P81,C62
10269,48,97.39,2,4674.72,L20,T217,P81,C20
10280,21,78.89,6,1656.69,L37,T42,P81,C37
10290,45,100.0,1,5171.4,L92,T228,P81,C92
10304,33,100.0,10,3342.57,L39,T44,P81,C39
10312,44,100.0,7,4884.88,L40,T45,P81,C40
10324,33,100.0,3,6267.69,L12,T81,P81,C12
10333,39,100.0,1,4424.16,L9,T47,P81,C9
10348,39,50.31,2,1962.09,L26,T80,P81,C26
10358,41,100.0,6,6847.0,L24,T49,P81,C24
10369,40,86.92,3,3476.8,L42,T50,P81,C42
10382,33,100.0,4,4592.61,L40,T51,P81,C40
10423,28,78.89,4,2208.92,L57,T178,P81,C57
10106,26,63.76,3,1657.76,L87,T187,P82,C87
10120,29,85.49,9,2479.21,L11,T55,P82,C11
10133,46,77.52,4,3565.92,L24,T210,P82,C24
10145,33,84.77,15,2797.41,L4,T4,P82,C4
10168,48,78.25,10,3756.0,L6,T6,P82,C6
10210,40,71.0,8,2840.0,L45,T56,P82,C45
10223,23,74.62,10,1716.26,L11,T11,P82,C11
10235,40,81.14,4,3245.6,L58,T211,P82,C58
10250,37,74.62,5,2760.94,L62,T190,P82,C62
10263,24,75.35,11,1808.4,L14,T14,P82,C14
10275,27,62.31,10,1682.37,L15,T15,P82,C15
10284,21,71.0,2,1491.0,L86,T192,P82,C86
10297,23,72.45,5,1666.35,L76,T212,P82,C76
10308,44,83.32,8,3666.08,L48,T18,P82,C48
10317,35,83.32,1,2916.2,L6,T19,P82,C6
10328,43,60.86,4,2616.98,L87,T235,P82,C87
10340,40,84.77,1,3390.8,L54,T21,P82,C54
10353,35,89.9,3,3146.5,L89,T213,P82,C89
10361,25,62.46,1,1561.5,L21,T22,P82,C21
10375,43,100.0,2,10039.6,L15,T23,P82,C15
10386,50,63.34,8,3167.0,L24,T197,P82,C24
10398,45,78.25,14,3521.25,L2,T198,P82,C2
10401,52,81.14,4,4219.28,L13,T214,P82,C13
10416,48,74.62,5,3581.76,L71,T199,P82,C71
10108,31,68.71,10,2130.01,L67,T99,P83,C67
10122,29,71.14,14,2063.06,L68,T100,P83,C68
10135,23,87.31,11,2008.13,L40,T101,P83,C40
10147,31,64.67,11,2004.77,L42,T102,P83,C42
10159,23,67.1,6,1543.3,L5,T5,P83,C5
10169,24,94.58,6,2269.92,L43,T103,P83,C43
10180,28,71.14,1,1991.92,L7,T7,P83,C7
10191,44,66.29,7,2916.76,L69,T105,P83,C69
10211,22,92.16,6,2027.52,L10,T10,P83,C10
10225,46,70.33,13,3235.18,L70,T107,P83,C70
10238,22,93.77,7,2062.94,L49,T108,P83,C49
10252,38,87.31,3,3317.78,L10,T226,P83,C10
10264,47,83.27,1,3913.69,L59,T232,P83,C59
10276,48,75.18,7,3608.64,L72,T111,P83,C72
10287,40,88.12,16,3524.8,L70,T112,P83,C70
10299,32,80.84,1,2586.88,L17,T17,P83,C17
10310,49,97.01,14,4753.49,L69,T114,P83,C69
10319,43,85.69,2,3684.67,L80,T115,P83,C80
10331,41,100.0,2,5715.4,L46,T160,P83,C46
10343,30,100.0,1,3098.7,L2,T21,P83,C2
10355,28,95.39,9,2670.92,L24,T230,P83,C24
10363,43,100.0,9,5154.41,L74,T116,P83,C74
10378,41,100.0,2,4894.17,L24,T185,P83,C24
10390,30,82.42,10,2472.6,L40,T163,P83,C40
10103,31,100.0,3,3224.31,L18,T27,P84,C18
10114,32,100.0,7,3667.52,L63,T90,P84,C63
10126,43,96.31,3,4141.33,L26,T29,P84,C26
10140,26,100.0,3,2829.58,L6,T30,P84,C6
10151,27,100.0,10,3068.55,L61,T146,P84,C61
10164,24,100.0,1,2634.96,L64,T91,P84,C64
10175,22,100.0,8,2436.72,L50,T33,P84,C50
10184,46,100.0,13,4607.36,L82,T70,P84,C82
10194,37,97.27,3,3598.99,L31,T35,P84,C31
10207,49,80.9,14,3964.1,L65,T92,P84,C65
10217,21,100.0,3,2244.9,L66,T93,P84,C66
10229,25,100.0,8,2793.0,L40,T94,P84,C40
10245,37,100.0,1,4133.64,L35,T39,P84,C35
10259,45,86.68,11,3900.6,L66,T40,P84,C66
10270,32,85.72,1,2743.04,L21,T41,P84,C21
10281,29,82.83,8,2402.07,L19,T95,P84,C19
10291,26,83.79,3,2178.54,L38,T43,P84,C38
10305,28,100.0,12,3155.04,L16,T96,P84,C16
10313,27,87.64,6,2366.28,L32,T97,P84,C32
10324,20,98.18,11,1963.6,L12,T81,P84,C12
10335,44,100.0,1,4746.28,L40,T244,P84,C40
10348,42,100.0,3,6386.94,L26,T80,P84,C26
10358,41,100.0,1,4428.0,L24,T49,P84,C24
10371,26,100.0,1,4044.04,L40,T130,P84,C40
10382,26,100.0,6,2708.42,L40,T51,P84,C40
10411,26,100.0,1,2904.72,L44,T53,P84,C44
10425,41,86.68,11,3553.88,L15,T54,P84,C15
10107,20,92.9,8,1858.0,L1,T1,P85,C1
10120,22,100.0,6,2461.36,L11,T55,P85,C11
10133,23,100.0,1,2642.01,L24,T210,P85,C24
10145,33,93.9,12,3098.7,L4,T4,P85,C4
10168,28,100.0,7,3244.36,L6,T6,P85,C6
10188,44,98.89,7,4351.16,L8,T8,P85,C8
10210,46,79.91,5,3675.86,L45,T56,P85,C45
10223,21,100.0,7,2475.27,L11,T11,P85,C11
10235,41,100.0,1,4177.49,L58,T211,P85,C58
10250,31,100.0,2,3282.28,L62,T190,P85,C62
10263,31,79.91,8,2477.21,L14,T14,P85,C14
10275,23,81.91,7,1883.93,L15,T15,P85,C15
10285,37,98.89,12,3658.93,L16,T16,P85,C16
10297,26,100.0,2,2856.88,L76,T212,P85,C76
10308,24,79.91,5,1917.84,L48,T18,P85,C48
10318,47,100.0,7,5305.36,L19,T19,P85,C19
10329,45,63.91,11,2875.95,L1,T20,P85,C1
10340,55,100.0,2,6482.85,L54,T21,P85,C54
10353,46,81.17,5,3733.82,L89,T213,P85,C89
10363,50,100.0,2,6576.5,L74,T116,P85,C74
10375,37,100.0,3,6353.27,L15,T23,P85,C15
10387,44,94.9,1,4175.6,L27,T250,P85,C27
10401,49,100.0,1,4992.61,L13,T214,P85,C13
10416,45,100.0,2,4764.6,L71,T199,P85,C71
10108,27,43.45,13,1173.15,L67,T99,P86,C67
10122,31,44.66,17,1384.46,L68,T100,P86,C68
10135,33,40.23,14,1327.59,L40,T101,P86,C40
10145,31,35.8,1,1109.8,L4,T4,P86,C4
10159,35,35.4,9,1239.0,L5,T5,P86,C5
10169,26,39.83,9,1035.58,L43,T103,P86,C43
10180,34,45.46,4,1545.64,L7,T7,P86,C7
10190,46,32.99,1,1517.54,L24,T242,P86,C24
10211,41,42.24,9,1731.84,L10,T10,P86,C10
10224,43,39.43,2,1695.49,L7,T134,P86,C7
10237,26,40.23,2,1045.98,L12,T12,P86,C12
10252,36,48.28,6,1738.08,L10,T226,P86,C10
10264,20,32.59,4,651.8,L59,T232,P86,C59
10276,27,36.61,10,988.47,L72,T111,P86,C72
10285,37,41.03,1,1518.11,L16,T16,P86,C16
10299,24,42.24,4,1013.76,L17,T17,P86,C17
10310,36,43.05,17,1549.8,L69,T114,P86,C69
10319,29,38.22,5,1108.38,L80,T115,P86,C80
10331,28,100.0,3,4102.56,L46,T160,P86,C46
10343,29,100.0,5,3713.16,L2,T21,P86,C2
10355,38,39.83,10,1513.54,L24,T230,P86,C24
10364,48,48.28,1,2317.44,L68,T116,P86,C68
10378,40,82.46,1,3298.4,L24,T185,P86,C24
10390,41,44.56,11,1826.96,L40,T163,P86,C40
10403,30,40.23,2,1206.9,L23,T25,P86,C23
10104,35,47.62,11,1666.7,L24,T135,P87,C24
10114,28,55.73,2,1560.44,L63,T90,P87,C63
10127,45,51.95,13,2337.75,L75,T119,P87,C75
10141,24,45.99,7,1103.76,L74,T145,P87,C74
10151,41,63.85,5,2617.85,L61,T146,P87,C61
10165,48,45.99,14,2207.52,L27,T122,P87,C27
10175,50,63.31,3,3165.5,L50,T33,P87,C50
10184,33,62.77,8,2071.41,L82,T70,P87,C82
10195,32,43.29,8,1385.28,L48,T35,P87,C48
10207,27,60.06,9,1621.62,L65,T92,P87,C65
10219,35,55.19,4,1931.65,L83,T147,P87,C83
10229,23,54.11,3,1244.53,L40,T94,P87,C40
10246,35,48.7,7,1704.5,L24,T126,P87,C24
10259,40,43.83,6,1753.2,L66,T40,P87,C66
10271,35,47.62,7,1666.7,L40,T127,P87,C40
10281,31,55.19,3,1710.89,L19,T95,P87,C19
10292,50,46.53,10,2326.5,L1,T43,P87,C1
10305,40,57.9,7,2316.0,L16,T96,P87,C16
10313,38,45.45,1,1727.1,L32,T97,P87,C32
10325,38,100.0,3,8844.12,L18,T81,P87,C18
10335,40,60.6,3,2424.0,L40,T244,P87,C40
10349,33,46.53,1,1535.49,L75,T141,P87,C75
10359,36,100.0,3,6358.68,L2,T84,P87,C2
10371,20,66.47,2,1329.4,L40,T130,P87,C40
10383,32,53.18,5,1701.76,L24,T206,P87,C24
10394,36,62.77,3,2259.72,L24,T224,P87,C24
10412,19,48.7,7,925.3,L24,T148,P87,C24
10425,11,43.83,6,482.13,L15,T54,P87,C15
10104,49,65.87,4,3227.63,L24,T135,P88,C24
10116,27,63.38,1,1711.26,L91,T251,P88,C91
10127,29,70.84,6,2054.36,L75,T119,P88,C75
10142,42,74.57,16,3131.94,L40,T120,P88,C40
10152,33,50.95,2,1681.35,L29,T237,P88,C29
10165,44,53.44,7,2351.36,L27,T122,P88,C27
10176,22,64.0,6,1408.0,L71,T33,P88,C71
10184,48,50.95,1,2445.6,L82,T70,P88,C82
10195,33,54.68,1,1804.44,L48,T35,P88,C48
10207,45,56.55,2,2544.75,L65,T92,P88,C65
10220,20,52.82,6,1056.4,L76,T124,P88,C76
10230,46,60.9,4,2801.4,L73,T136,P88,C73
10247,40,49.71,6,1988.4,L74,T126,P88,C74
10272,45,64.63,6,2908.35,L19,T127,P88,C19
10282,36,59.65,9,2147.4,L40,T77,P88,C40
10292,31,67.73,3,2099.63,L1,T43,P88,C1
10306,46,50.33,17,2315.18,L78,T79,P88,C78
10314,35,66.49,9,2327.15,L79,T97,P88,C79
10325,28,100.0,2,5377.4,L18,T81,P88,C18
10336,31,84.71,9,2626.01,L63,T129,P88,C63
10350,27,100.0,14,4406.4,L24,T83,P88,C24
10359,22,100.0,1,4301.22,L2,T84,P88,C2
10371,30,99.55,11,2986.5,L40,T130,P88,C40
10383,44,36.07,8,1587.08,L24,T206,P88,C24
10394,30,60.28,4,1808.4,L24,T224,P88,C24
10413,24,49.71,6,1193.04,L14,T131,P88,C14
10103,45,75.63,7,3403.35,L18,T27,P89,C18
10113,23,68.52,1,1575.96,L40,T132,P89,C40
10126,26,62.7,7,1630.2,L26,T29,P89,C26
10140,28,60.76,7,1701.28,L6,T30,P89,C6
10150,49,58.18,4,2850.82,L27,T31,P89,C27
10164,49,54.94,5,2692.06,L64,T91,P89,C64
10175,29,74.98,12,2174.42,L50,T33,P89,C50
10183,49,64.64,4,3167.36,L30,T34,P89,C30
10194,39,54.94,7,2142.66,L31,T35,P89,C31
10206,36,58.82,2,2117.52,L32,T36,P89,C32
10217,39,62.05,7,2419.95,L66,T93,P89,C66
10229,30,73.04,12,2191.2,L40,T94,P89,C40
10245,44,69.16,5,3043.04,L35,T39,P89,C35
10258,20,61.41,2,1228.2,L36,T40,P89,C36
10270,21,63.35,5,1330.35,L21,T41,P89,C21
10281,36,77.57,12,2792.52,L19,T95,P89,C19
10291,32,71.75,7,2296.0,L38,T43,P89,C38
10304,36,73.04,2,2629.44,L39,T44,P89,C39
10313,34,56.24,10,1912.16,L32,T97,P89,C32
10324,48,100.0,4,8209.44,L12,T81,P89,C12
10333,33,73.69,4,2431.77,L9,T47,P89,C9
10348,31,100.0,5,3139.99,L26,T80,P89,C26
10358,36,100.0,2,5669.64,L24,T49,P89,C24
10370,25,100.0,3,3160.25,L43,T50,P89,C43
10382,48,100.0,8,6799.68,L40,T51,P89,C40
10411,27,69.16,5,1867.32,L44,T53,P89,C44
10424,44,61.41,2,2702.04,L24,T54,P89,C24
10106,33,72.92,5,2406.36,L87,T187,P90,C87
10120,29,72.23,11,2094.67,L11,T55,P90,C11
10133,49,57.1,6,2797.9,L24,T210,P90,C24
10144,20,81.86,1,1637.2,L91,T252,P90,C91
10168,31,73.61,12,2281.91,L6,T6,P90,C6
10210,39,59.16,10,2307.24,L45,T56,P90,C45
10223,20,66.04,12,1320.8,L11,T11,P90,C11
10235,34,77.73,6,2642.82,L58,T211,P90,C58
10250,50,61.22,7,3061.0,L62,T190,P90,C62
10262,40,79.11,2,3164.4,L24,T191,P90,C24
10275,28,63.97,12,1791.16,L15,T15,P90,C15
10284,50,81.86,4,4093.0,L86,T192,P90,C86
10297,28,79.8,7,2234.4,L76,T212,P90,C76
10308,46,66.04,10,3037.84,L48,T18,P90,C48
10316,24,59.16,2,1419.84,L60,T80,P90,C60
10328,24,81.17,5,1948.08,L87,T235,P90,C87
10340,39,59.16,3,2307.24,L54,T21,P90,C54
10353,40,44.51,7,1780.4,L89,T213,P90,C89
10361,49,72.33,2,3544.17,L21,T22,P90,C21
10375,44,82.26,4,3619.44,L15,T23,P90,C15
10388,35,100.0,8,3918.95,L22,T24,P90,C22
10398,22,67.41,4,1483.02,L2,T198,P90,C2
10401,62,77.73,6,4819.26,L13,T214,P90,C13
10416,26,61.22,7,1591.72,L71,T199,P90,C71
10108,31,100.0,16,3669.78,L67,T99,P91,C67
10121,25,86.74,3,2168.5,L2,T2,P91,C2
10135,30,89.8,17,2694.0,L40,T101,P91,C40
10145,27,100.0,4,3251.34,L4,T4,P91,C4
10159,23,100.0,12,2347.15,L5,T5,P91,C5
10169,34,100.0,12,3920.88,L43,T103,P91,C43
10180,22,100.0,7,2514.6,L7,T7,P91,C7
10190,42,85.72,4,3600.24,L24,T242,P91,C24
10211,37,100.0,12,4040.03,L10,T10,P91,C10
10224,30,100.0,5,3336.9,L7,T134,P91,C7
10237,27,100.0,5,3113.64,L12,T12,P91,C12
10252,25,100.0,9,2832.0,L10,T226,P91,C10
10264,34,97.97,7,3330.98,L59,T232,P91,C59
10276,38,100.0,13,4304.64,L72,T111,P91,C72
10285,26,100.0,4,2600.26,L16,T16,P91,C16
10299,38,100.0,7,4382.16,L17,T17,P91,C17
10309,50,84.7,3,4235.0,L18,T18,P91,C18
10319,22,100.0,8,2626.8,L80,T115,P91,C80
10331,32,100.0,4,5026.56,L46,T160,P91,C46
10341,31,71.02,4,2201.62,L20,T21,P91,C20
10355,40,100.0,5,4326.8,L24,T230,P91,C24
10365,22,100.0,3,3425.18,L51,T162,P91,C51
10375,41,100.0,15,4701.88,L15,T23,P91,C15
10390,45,48.98,12,2204.1,L40,T163,P91,C40
10403,45,100.0,5,5189.4,L23,T25,P91,C23
10106,39,40.15,6,1565.85,L87,T187,P92,C87
10120,49,50.62,12,2480.38,L11,T55,P92,C11
10133,27,50.19,7,1355.13,L24,T210,P92,C24
10143,34,36.66,1,1246.44,L51,T66,P92,C51
10156,20,41.02,1,820.4,L24,T253,P92,C24
10168,48,51.93,13,2492.64,L6,T6,P92,C6
10199,29,38.4,1,1113.6,L33,T9,P92,C33
10210,43,41.02,11,1763.86,L45,T56,P92,C45
10223,41,46.26,13,1896.66,L11,T11,P92,C11
10235,41,35.35,7,1449.35,L58,T211,P92,C58
10250,36,51.93,8,1869.48,L62,T190,P92,C62
10262,49,37.97,3,1860.53,L24,T191,P92,C24
10275,38,45.39,13,1724.82,L15,T15,P92,C15
10284,33,51.93,5,1713.69,L86,T192,P92,C86
10296,26,48.44,1,1259.44,L90,T193,P92,C90
10308,47,43.64,11,2051.08,L48,T18,P92,C48
10316,34,47.57,3,1617.38,L60,T80,P92,C60
10328,34,51.93,7,1765.62,L87,T235,P92,C87
10340,40,50.62,4,2024.8,L54,T21,P92,C54
10353,40,82.21,8,3288.4,L89,T213,P92,C89
10361,33,82.59,3,2725.47,L21,T22,P92,C21
10375,49,65.8,5,3224.2,L15,T23,P92,C15
10388,27,100.0,1,3211.38,L22,T24,P92,C22
10398,49,36.66,5,1796.34,L2,T198,P92,C2
10401,56,35.35,7,1979.6,L13,T214,P92,C13
10416,37,51.93,8,1921.41,L71,T199,P92,C71
10104,33,100.0,7,3705.24,L24,T135,P93,C24
10115,27,100.0,3,2843.91,L28,T144,P93,C28
10127,46,100.0,9,6176.42,L75,T119,P93,C75
10141,44,100.0,3,5500.44,L74,T145,P93,C74
10151,26,100.0,1,3220.1,L61,T146,P93,C61
10165,48,94.92,10,4556.16,L27,T122,P93,C27
10176,23,100.0,9,3114.89,L71,T33,P93,C71
10184,45,100.0,4,4948.2,L82,T70,P93,C82
10195,49,100.0,4,5161.17,L48,T35,P93,C48
10207,28,94.92,5,2657.76,L65,T92,P93,C65
10220,37,100.0,9,3983.05,L76,T124,P93,C76
10230,34,100.0,7,3974.94,L73,T136,P93,C73
10246,22,100.0,3,2928.42,L24,T126,P93,C24
10259,29,100.0,2,3054.57,L66,T40,P93,C66
10271,34,98.39,3,3345.26,L40,T127,P93,C40
10282,38,100.0,12,4310.72,L40,T77,P93,C40
10292,41,100.0,6,4983.14,L1,T43,P93,C1
10305,42,100.0,3,4618.32,L16,T96,P93,C16
10314,28,100.0,12,3403.12,L79,T97,P93,C79
10325,38,100.0,4,5190.42,L18,T81,P93,C18
10336,23,100.0,8,3141.57,L63,T129,P93,C63
10350,31,71.4,8,2213.4,L24,T83,P93,C24
10359,46,100.0,2,4896.7,L2,T84,P93,C2
10371,48,56.55,10,2714.4,L40,T130,P93,C40
10383,29,100.0,13,3087.05,L24,T206,P93,C24
10395,46,100.0,4,5692.96,L3,T87,P93,C3
10412,26,100.0,3,3460.86,L24,T148,P93,C24
10425,18,100.0,2,1895.94,L15,T54,P93,C15
10104,32,53.31,2,1705.92,L24,T135,P94,C24
10117,21,49.21,11,1033.41,L27,T118,P94,C27
10127,46,69.12,4,3179.52,L75,T119,P94,C75
10142,42,49.79,14,2091.18,L40,T120,P94,C40
10153,31,57.41,13,1779.71,L24,T121,P94,C24
10165,38,66.78,5,2537.64,L27,T122,P94,C27
10176,38,64.44,4,2448.72,L71,T33,P94,C71
10185,20,48.62,15,972.4,L51,T70,P94,C51
10196,46,62.09,7,2856.14,L35,T71,P94,C35
10208,30,65.61,15,1968.3,L31,T123,P94,C31
10220,30,68.54,4,2056.2,L76,T124,P94,C76
10230,43,52.14,2,2242.02,L73,T136,P94,C73
10247,49,63.85,4,3128.65,L74,T126,P94,C74
10272,43,56.82,4,2443.26,L19,T127,P94,C19
10282,37,66.78,7,2470.86,L40,T77,P94,C40
10292,35,55.07,1,1927.45,L1,T43,P94,C1
10306,34,60.34,15,2051.56,L78,T79,P94,C78
10314,38,61.51,7,2337.38,L79,T97,P94,C79
10325,44,100.0,7,5932.96,L18,T81,P94,C18
10337,21,100.0,6,2296.77,L28,T82,P94,C28
10350,44,100.0,17,6490.88,L24,T83,P94,C24
10359,25,64.93,4,1623.25,L2,T84,P94,C2
10372,24,58.58,9,1405.92,L36,T137,P94,C36
10383,38,60.06,10,2282.28,L24,T206,P94,C24
10395,45,100.0,3,8977.05,L3,T87,P94,C3
10413,51,63.85,4,3256.35,L14,T131,P94,C14
10108,34,82.99,14,2821.66,L67,T99,P95,C67
10121,44,74.85,1,3293.4,L2,T2,P95,C2
10135,44,96.0,15,4224.0,L40,T101,P95,C40
10145,38,81.36,2,3091.68,L4,T4,P95,C4
10159,31,71.6,10,2219.6,L5,T5,P95,C5
10169,48,80.55,10,3866.4,L43,T103,P95,C43
10180,21,93.56,5,1964.76,L7,T7,P95,C7
10190,40,66.72,2,2668.8,L24,T242,P95,C24
10211,40,80.55,10,3222.0,L10,T10,P95,C10
10224,50,77.29,3,3864.5,L7,T134,P95,C7
10237,20,68.34,3,1366.8,L12,T12,P95,C12
10252,48,72.41,7,3475.68,L10,T226,P95,C10
10264,47,89.5,5,4206.5,L59,T232,P95,C59
10276,21,70.78,11,1486.38,L72,T111,P95,C72
10285,39,78.92,2,3077.88,L16,T16,P95,C16
10299,44,80.55,5,3544.2,L17,T17,P95,C17
10309,28,88.68,1,2483.04,L18,T18,P95,C18
10319,45,77.29,6,3478.05,L80,T115,P95,C80
10331,20,100.0,5,3657.8,L46,T160,P95,C46
10341,38,100.0,3,4682.36,L20,T21,P95,C20
10356,26,100.0,4,3937.7,L3,T161,P95,C3
10365,44,100.0,2,4984.32,L51,T162,P95,C51
10375,49,100.0,8,5406.66,L15,T23,P95,C15
10390,22,100.0,13,3491.18,L40,T163,P95,C40
10403,31,68.34,3,2118.54,L23,T25,P95,C23
10105,41,70.67,5,2897.47,L49,T63,P96,C49
10119,25,76.67,14,1916.75,L20,T64,P96,C20
10129,31,60.0,5,1860.0,L50,T65,P96,C50
10142,41,64.0,2,2624.0,L40,T120,P96,C40
10153,43,64.67,1,2780.81,L24,T121,P96,C24
10167,43,75.34,12,3239.62,L38,T68,P96,C38
10177,24,76.0,3,1824.0,L77,T221,P96,C77
10185,21,54.0,3,1134.0,L51,T70,P96,C51
10197,23,64.67,9,1487.41,L54,T71,P96,C54
10208,38,74.67,3,2837.46,L31,T123,P96,C31
10222,31,62.67,15,1942.77,L56,T73,P96,C56
10233,36,70.67,3,2544.12,L13,T246,P96,C13
10248,36,71.34,6,2568.24,L1,T74,P96,C1
10261,34,62.0,4,2108.0,L44,T75,P96,C44
10273,21,65.34,7,1372.14,L57,T76,P96,C57
10283,45,78.67,9,3540.15,L58,T77,P96,C58
10295,26,75.34,4,1958.84,L59,T78,P96,C59
10306,50,54.0,3,2700.0,L78,T79,P96,C78
10315,41,62.0,2,2542.0,L15,T239,P96,C15
10326,39,60.0,1,2340.0,L25,T225,P96,C25
10339,22,100.0,5,2816.44,L36,T59,P96,C36
10350,46,76.67,11,3526.82,L24,T83,P96,C24
10373,44,100.0,14,4627.92,L61,T85,P96,C61
10385,25,77.34,1,1933.5,L40,T247,P96,C40
10396,39,66.67,1,2600.13,L40,T142,P96,C40
10414,37,71.34,6,2639.58,L59,T89,P96,C59
